# sample_index adc_code aperture_ns
1447 2053 1447000000
1448 2054 1448000000
1449 2053 1449000000
1450 2052 1450000000
1451 2052 1451000000
1452 2052 1452000000
1453 2051 1453000000
1454 2053 1454000000
1455 2053 1455000000
1456 2051 1456000000
1457 2050 1457000000
1458 2049 1458000000
1459 2049 1459000000
1460 2050 1460000000
1461 2050 1461000000
1462 2050 1462000000
1463 2050 1463000000
1464 2052 1464000000
1465 2051 1465000000
1466 2050 1466000000
1467 2049 1467000000
1468 2051 1468000000
1469 2051 1469000000
1470 2051 1470000000
1471 2049 1471000000
1472 2049 1472000000
1473 2048 1473000000
1474 2048 1474000000
1475 2048 1475000000
1476 2048 1476000000
1477 2048 1477000000
1478 2048 1478000000
1479 2047 1479000000
1480 2047 1480000000
1481 2047 1481000000
1482 2047 1482000000
1483 2047 1483000000
1484 2046 1484000000
1485 2046 1485000000
1486 2046 1486000000
1487 2046 1487000000
1488 2046 1488000000
1489 2044 1489000000
1490 2044 1490000000
1491 2044 1491000000
1492 2045 1492000000
1493 2046 1493000000
1494 2046 1494000000
1495 2046 1495000000
1496 2045 1496000000
1497 2044 1497000000
1498 2045 1498000000
1499 2045 1499000000
1500 2045 1500000000
1501 2044 1501000000
1502 2044 1502000000
1503 2044 1503000000
1504 2044 1504000000
1505 2045 1505000000
1506 2044 1506000000
1507 2044 1507000000
1508 2044 1508000000
1509 2044 1509000000
1510 2044 1510000000
1511 2045 1511000000
1512 2045 1512000000
1513 2044 1513000000
1514 2045 1514000000
1515 2045 1515000000
1516 2045 1516000000
1517 2045 1517000000
1518 2045 1518000000
1519 2045 1519000000
1520 2045 1520000000
1521 2047 1521000000
1522 2047 1522000000
1523 2046 1523000000
1524 2045 1524000000
1525 2045 1525000000
1526 2045 1526000000
1527 2045 1527000000
1528 2045 1528000000
1529 2045 1529000000
1530 2045 1530000000
1531 2046 1531000000
1532 2044 1532000000
1533 2044 1533000000
1534 2044 1534000000
1535 2046 1535000000
1536 2046 1536000000
1537 2046 1537000000
1538 2046 1538000000
1539 2046 1539000000
1540 2046 1540000000
1541 2045 1541000000
1542 2045 1542000000
1543 2045 1543000000
1544 2045 1544000000
1545 2045 1545000000
1546 2044 1546000000
1547 2043 1547000000
1548 2043 1548000000
1549 2043 1549000000
1550 2043 1550000000
1551 2043 1551000000
1552 2043 1552000000
1553 2041 1553000000
1554 2041 1554000000
1555 2041 1555000000
1556 2040 1556000000
1557 2041 1557000000
1558 2041 1558000000
1559 2042 1559000000
1560 2042 1560000000
1561 2043 1561000000
1562 2043 1562000000
1563 2043 1563000000
1564 2043 1564000000
1565 2045 1565000000
1566 2045 1566000000
1567 2045 1567000000
1568 2045 1568000000
1569 2045 1569000000
1570 2045 1570000000
1571 2046 1571000000
1572 2046 1572000000
1573 2046 1573000000
1574 2046 1574000000
1575 2045 1575000000
1576 2045 1576000000
1577 2045 1577000000
1578 2046 1578000000
1579 2045 1579000000
1580 2045 1580000000
1581 2045 1581000000
1582 2045 1582000000
1583 2045 1583000000
1584 2045 1584000000
1585 2045 1585000000
1586 2044 1586000000
1587 2044 1587000000
1588 2044 1588000000
1589 2044 1589000000
1590 2045 1590000000
1591 2045 1591000000
1592 2044 1592000000
1593 2043 1593000000
1594 2043 1594000000
1595 2043 1595000000
1596 2044 1596000000
1597 2044 1597000000
1598 2045 1598000000
1599 2044 1599000000
1600 2044 1600000000
1601 2044 1601000000
1602 2044 1602000000
1603 2043 1603000000
1604 2044 1604000000
1605 2044 1605000000
1606 2044 1606000000
1607 2045 1607000000
1608 2045 1608000000
1609 2045 1609000000
1610 2044 1610000000
1611 2044 1611000000
1612 2045 1612000000
1613 2045 1613000000
1614 2045 1614000000
1615 2047 1615000000
1616 2047 1616000000
1617 2047 1617000000
1618 2048 1618000000
1619 2048 1619000000
1620 2048 1620000000
1621 2048 1621000000
1622 2048 1622000000
1623 2045 1623000000
1624 2045 1624000000
1625 2045 1625000000
1626 2046 1626000000
1627 2046 1627000000
1628 2046 1628000000
1629 2046 1629000000
1630 2045 1630000000
1631 2045 1631000000
1632 2046 1632000000
1633 2046 1633000000
1634 2045 1634000000
1635 2046 1635000000
1636 2046 1636000000
1637 2046 1637000000
1638 2046 1638000000
1639 2046 1639000000
1640 2047 1640000000
1641 2048 1641000000
1642 2050 1642000000
1643 2052 1643000000
1644 2054 1644000000
1645 2055 1645000000
1646 2055 1646000000
1647 2055 1647000000
1648 2056 1648000000
1649 2056 1649000000
1650 2057 1650000000
1651 2058 1651000000
1652 2059 1652000000
1653 2059 1653000000
1654 2060 1654000000
1655 2060 1655000000
1656 2060 1656000000
1657 2061 1657000000
1658 2061 1658000000
1659 2061 1659000000
1660 2061 1660000000
1661 2062 1661000000
1662 2062 1662000000
1663 2062 1663000000
1664 2064 1664000000
1665 2065 1665000000
1666 2065 1666000000
1667 2066 1667000000
1668 2067 1668000000
1669 2067 1669000000
1670 2067 1670000000
1671 2068 1671000000
1672 2068 1672000000
1673 2069 1673000000
1674 2070 1674000000
1675 2071 1675000000
1676 2072 1676000000
1677 2072 1677000000
1678 2072 1678000000
1679 2071 1679000000
1680 2070 1680000000
1681 2069 1681000000
1682 2069 1682000000
1683 2069 1683000000
1684 2070 1684000000
1685 2070 1685000000
1686 2070 1686000000
1687 2069 1687000000
1688 2068 1688000000
1689 2066 1689000000
1690 2067 1690000000
1691 2067 1691000000
1692 2067 1692000000
1693 2065 1693000000
1694 2065 1694000000
1695 2065 1695000000
1696 2065 1696000000
1697 2065 1697000000
1698 2063 1698000000
1699 2062 1699000000
1700 2062 1700000000
1701 2061 1701000000
1702 2061 1702000000
1703 2060 1703000000
1704 2061 1704000000
1705 2061 1705000000
1706 2060 1706000000
1707 2062 1707000000
1708 2062 1708000000
1709 2063 1709000000
1710 2066 1710000000
1711 2066 1711000000
1712 2067 1712000000
1713 2067 1713000000
1714 2070 1714000000
1715 2070 1715000000
1716 2070 1716000000
1717 2069 1717000000
1718 2066 1718000000
1719 2064 1719000000
1720 2064 1720000000
1721 2064 1721000000
1722 2064 1722000000
1723 2060 1723000000
1724 2058 1724000000
1725 2058 1725000000
1726 2055 1726000000
1727 2055 1727000000
1728 2052 1728000000
1729 2051 1729000000
1730 2049 1730000000
1731 2048 1731000000
1732 2047 1732000000
1733 2047 1733000000
1734 2046 1734000000
1735 2045 1735000000
1736 2044 1736000000
1737 2045 1737000000
1738 2045 1738000000
1739 2045 1739000000
1740 2045 1740000000
1741 2045 1741000000
1742 2045 1742000000
1743 2041 1743000000
1744 2040 1744000000
1745 2040 1745000000
1746 2037 1746000000
1747 2037 1747000000
1748 2036 1748000000
1749 2036 1749000000
1750 2036 1750000000
1751 2037 1751000000
1752 2038 1752000000
1753 2038 1753000000
1754 2040 1754000000
1755 2040 1755000000
1756 2040 1756000000
1757 2038 1757000000
1758 2038 1758000000
1759 2037 1759000000
1760 2037 1760000000
1761 2036 1761000000
1762 2036 1762000000
1763 2036 1763000000
1764 2036 1764000000
1765 2035 1765000000
1766 2035 1766000000
1767 2035 1767000000
1768 2035 1768000000
1769 2035 1769000000
1770 2034 1770000000
1771 2034 1771000000
1772 2034 1772000000
1773 2034 1773000000
1774 2034 1774000000
1775 2034 1775000000
1776 2034 1776000000
1777 2034 1777000000
1778 2034 1778000000
1779 2033 1779000000
1780 2033 1780000000
1781 2033 1781000000
1782 2033 1782000000
1783 2033 1783000000
1784 2033 1784000000
1785 2034 1785000000
1786 2034 1786000000
1787 2034 1787000000
1788 2034 1788000000
1789 2033 1789000000
1790 2035 1790000000
1791 2036 1791000000
1792 2035 1792000000
1793 2034 1793000000
1794 2034 1794000000
1795 2033 1795000000
1796 2032 1796000000
1797 2032 1797000000
1798 2031 1798000000
1799 2030 1799000000
1800 2030 1800000000
1801 2030 1801000000
1802 2030 1802000000
1803 2027 1803000000
1804 2023 1804000000
1805 2023 1805000000
1806 2018 1806000000
1807 2016 1807000000
1808 2013 1808000000
1809 2010 1809000000
1810 2009 1810000000
1811 2008 1811000000
1812 2005 1812000000
1813 2004 1813000000
1814 2002 1814000000
1815 1998 1815000000
1816 1996 1816000000
1817 1995 1817000000
1818 1992 1818000000
1819 1992 1819000000
1820 1992 1820000000
1821 1997 1821000000
1822 1997 1822000000
1823 2010 1823000000
1824 2016 1824000000
1825 2020 1825000000
1826 2044 1826000000
1827 2050 1827000000
1828 2058 1828000000
1829 2079 1829000000
1830 2087 1830000000
1831 2105 1831000000
1832 2131 1832000000
1833 2138 1833000000
1834 2176 1834000000
1835 2197 1835000000
1836 2212 1836000000
1837 2249 1837000000
1838 2268 1838000000
1839 2283 1839000000
1840 2310 1840000000
1841 2318 1841000000
1842 2332 1842000000
1843 2343 1843000000
1844 2350 1844000000
1845 2347 1845000000
1846 2339 1846000000
1847 2339 1847000000
1848 2304 1848000000
1849 2284 1849000000
1850 2278 1850000000
1851 2209 1851000000
1852 2185 1852000000
1853 2159 1853000000
1854 2104 1854000000
1855 2080 1855000000
1856 2060 1856000000
1857 2036 1857000000
1858 2021 1858000000
1859 2001 1859000000
1860 1993 1860000000
1861 1993 1861000000
1862 1984 1862000000
1863 1984 1863000000
1864 1986 1864000000
1865 1986 1865000000
1866 1998 1866000000
1867 2005 1867000000
1868 2009 1868000000
1869 2015 1869000000
1870 2026 1870000000
1871 2029 1871000000
1872 2029 1872000000
1873 2033 1873000000
1874 2031 1874000000
1875 2031 1875000000
1876 2027 1876000000
1877 2027 1877000000
1878 2017 1878000000
1879 2014 1879000000
1880 2012 1880000000
1881 2010 1881000000
1882 2010 1882000000
1883 2012 1883000000
1884 2015 1884000000
1885 2019 1885000000
1886 2019 1886000000
1887 2023 1887000000
1888 2023 1888000000
1889 2025 1889000000
1890 2027 1890000000
1891 2027 1891000000
1892 2025 1892000000
1893 2025 1893000000
1894 2021 1894000000
1895 2018 1895000000
1896 2018 1896000000
1897 2018 1897000000
1898 2016 1898000000
1899 2015 1899000000
1900 2015 1900000000
1901 2016 1901000000
1902 2018 1902000000
1903 2021 1903000000
1904 2022 1904000000
1905 2024 1905000000
1906 2024 1906000000
1907 2024 1907000000
1908 2024 1908000000
1909 2021 1909000000
1910 2020 1910000000
1911 2018 1911000000
1912 2017 1912000000
1913 2017 1913000000
1914 2018 1914000000
1915 2016 1915000000
1916 2016 1916000000
1917 2016 1917000000
1918 2018 1918000000
1919 2018 1919000000
1920 2020 1920000000
1921 2021 1921000000
1922 2021 1922000000
1923 2022 1923000000
1924 2022 1924000000
1925 2022 1925000000
1926 2019 1926000000
1927 2019 1927000000
1928 2018 1928000000
1929 2018 1929000000
1930 2017 1930000000
1931 2017 1931000000
1932 2016 1932000000
1933 2015 1933000000
1934 2016 1934000000
1935 2018 1935000000
1936 2019 1936000000
1937 2020 1937000000
1938 2020 1938000000
1939 2020 1939000000
1940 2020 1940000000
1941 2020 1941000000
1942 2020 1942000000
1943 2020 1943000000
1944 2021 1944000000
1945 2021 1945000000
1946 2020 1946000000
1947 2019 1947000000
1948 2019 1948000000
1949 2019 1949000000
1950 2019 1950000000
1951 2019 1951000000
1952 2020 1952000000
1953 2020 1953000000
1954 2020 1954000000
1955 2020 1955000000
1956 2020 1956000000
1957 2020 1957000000
1958 2020 1958000000
1959 2020 1959000000
1960 2020 1960000000
1961 2020 1961000000
1962 2021 1962000000
1963 2020 1963000000
1964 2021 1964000000
1965 2022 1965000000
1966 2022 1966000000
1967 2023 1967000000
1968 2025 1968000000
1969 2026 1969000000
1970 2026 1970000000
1971 2026 1971000000
1972 2026 1972000000
1973 2025 1973000000
1974 2025 1974000000
1975 2025 1975000000
1976 2025 1976000000
1977 2025 1977000000
1978 2027 1978000000
1979 2028 1979000000
1980 2029 1980000000
1981 2028 1981000000
1982 2026 1982000000
1983 2025 1983000000
1984 2026 1984000000
1985 2026 1985000000
1986 2026 1986000000
1987 2027 1987000000
1988 2028 1988000000
1989 2028 1989000000
1990 2027 1990000000
1991 2026 1991000000
1992 2026 1992000000
1993 2026 1993000000
1994 2026 1994000000
1995 2026 1995000000
1996 2026 1996000000
1997 2026 1997000000
1998 2025 1998000000
1999 2025 1999000000
2000 2024 2000000000
2001 2024 2001000000
2002 2024 2002000000
2003 2023 2003000000
2004 2023 2004000000
2005 2023 2005000000
2006 2023 2006000000
2007 2023 2007000000
2008 2023 2008000000
2009 2023 2009000000
2010 2024 2010000000
2011 2024 2011000000
2012 2024 2012000000
2013 2024 2013000000
2014 2024 2014000000
2015 2024 2015000000
2016 2024 2016000000
2017 2025 2017000000
2018 2025 2018000000
2019 2025 2019000000
2020 2025 2020000000
2021 2025 2021000000
2022 2025 2022000000
2023 2026 2023000000
2024 2027 2024000000
2025 2027 2025000000
2026 2027 2026000000
2027 2027 2027000000
2028 2029 2028000000
2029 2028 2029000000
2030 2028 2030000000
2031 2028 2031000000
2032 2027 2032000000
2033 2027 2033000000
2034 2027 2034000000
2035 2029 2035000000
2036 2029 2036000000
2037 2029 2037000000
2038 2029 2038000000
2039 2028 2039000000
2040 2029 2040000000
2041 2029 2041000000
2042 2029 2042000000
2043 2029 2043000000
2044 2029 2044000000
2045 2029 2045000000
2046 2029 2046000000
2047 2029 2047000000
2048 2032 2048000000
2049 2032 2049000000
2050 2032 2050000000
2051 2034 2051000000
2052 2035 2052000000
2053 2035 2053000000
2054 2034 2054000000
2055 2032 2055000000
2056 2031 2056000000
2057 2031 2057000000
2058 2031 2058000000
2059 2032 2059000000
2060 2032 2060000000
2061 2032 2061000000
2062 2033 2062000000
2063 2032 2063000000
2064 2033 2064000000
2065 2031 2065000000
2066 2030 2066000000
2067 2030 2067000000
2068 2031 2068000000
2069 2032 2069000000
2070 2032 2070000000
2071 2032 2071000000
2072 2031 2072000000
2073 2029 2073000000
2074 2029 2074000000
2075 2029 2075000000
2076 2028 2076000000
2077 2028 2077000000
2078 2028 2078000000
2079 2028 2079000000
2080 2028 2080000000
2081 2028 2081000000
2082 2028 2082000000
2083 2028 2083000000
2084 2029 2084000000
2085 2028 2085000000
2086 2028 2086000000
2087 2028 2087000000
2088 2028 2088000000
2089 2028 2089000000
2090 2028 2090000000
2091 2028 2091000000
2092 2028 2092000000
2093 2029 2093000000
2094 2029 2094000000
2095 2029 2095000000
2096 2026 2096000000
2097 2026 2097000000
2098 2026 2098000000
2099 2026 2099000000
2100 2026 2100000000
2101 2028 2101000000
2102 2028 2102000000
2103 2026 2103000000
2104 2028 2104000000
2105 2028 2105000000
2106 2028 2106000000
2107 2028 2107000000
2108 2028 2108000000
2109 2027 2109000000
2110 2027 2110000000
2111 2027 2111000000
2112 2027 2112000000
2113 2027 2113000000
2114 2030 2114000000
2115 2030 2115000000
2116 2030 2116000000
2117 2030 2117000000
2118 2030 2118000000
2119 2030 2119000000
2120 2029 2120000000
2121 2030 2121000000
2122 2030 2122000000
2123 2031 2123000000
2124 2033 2124000000
2125 2034 2125000000
2126 2034 2126000000
2127 2034 2127000000
2128 2035 2128000000
2129 2036 2129000000
2130 2036 2130000000
2131 2039 2131000000
2132 2040 2132000000
2133 2041 2133000000
2134 2043 2134000000
2135 2044 2135000000
2136 2045 2136000000
2137 2047 2137000000
2138 2048 2138000000
2139 2048 2139000000
2140 2048 2140000000
2141 2048 2141000000
2142 2050 2142000000
2143 2050 2143000000
2144 2051 2144000000
2145 2052 2145000000
2146 2052 2146000000
2147 2052 2147000000
2148 2052 2148000000
2149 2052 2149000000
2150 2052 2150000000
2151 2053 2151000000
2152 2054 2152000000
2153 2054 2153000000
2154 2054 2154000000
2155 2054 2155000000
2156 2055 2156000000
2157 2056 2157000000
2158 2056 2158000000
2159 2056 2159000000
2160 2056 2160000000
2161 2056 2161000000
2162 2057 2162000000
2163 2057 2163000000
2164 2057 2164000000
2165 2058 2165000000
2166 2058 2166000000
2167 2058 2167000000
2168 2059 2168000000
2169 2059 2169000000
2170 2059 2170000000
2171 2059 2171000000
2172 2059 2172000000
2173 2059 2173000000
2174 2059 2174000000
2175 2059 2175000000
2176 2058 2176000000
2177 2058 2177000000
2178 2059 2178000000
2179 2058 2179000000
2180 2058 2180000000
2181 2058 2181000000
2182 2058 2182000000
2183 2058 2183000000
2184 2058 2184000000
2185 2058 2185000000
2186 2058 2186000000
2187 2056 2187000000
2188 2056 2188000000
2189 2055 2189000000
2190 2056 2190000000
2191 2057 2191000000
2192 2057 2192000000
2193 2057 2193000000
2194 2057 2194000000
2195 2057 2195000000
2196 2056 2196000000
2197 2055 2197000000
2198 2056 2198000000
2199 2056 2199000000
2200 2056 2200000000
2201 2055 2201000000
2202 2054 2202000000
2203 2053 2203000000
2204 2055 2204000000
2205 2055 2205000000
2206 2055 2206000000
2207 2055 2207000000
2208 2055 2208000000
2209 2055 2209000000
2210 2055 2210000000
2211 2056 2211000000
2212 2055 2212000000
2213 2054 2213000000
2214 2054 2214000000
2215 2054 2215000000
2216 2054 2216000000
2217 2055 2217000000
2218 2056 2218000000
2219 2057 2219000000
2220 2057 2220000000
2221 2057 2221000000
2222 2057 2222000000
2223 2055 2223000000
2224 2056 2224000000
2225 2056 2225000000
2226 2056 2226000000
2227 2055 2227000000
2228 2055 2228000000
2229 2053 2229000000
2230 2053 2230000000
2231 2053 2231000000
2232 2053 2232000000
2233 2053 2233000000
2234 2053 2234000000
2235 2054 2235000000
2236 2054 2236000000
2237 2053 2237000000
2238 2053 2238000000
2239 2053 2239000000
2240 2051 2240000000
2241 2051 2241000000
2242 2051 2242000000
2243 2050 2243000000
2244 2050 2244000000
2245 2050 2245000000
2246 2048 2246000000
2247 2048 2247000000
2248 2048 2248000000
2249 2048 2249000000
